LAMMPS data file via write_data, version 27 Oct 2021, timestep = 22588

5202 atoms
8 atom types

-9.525696487171942 9.525696487171942 xlo xhi
-9.525696487171942 9.525696487171942 ylo yhi
-9.525696487171942 9.525696487171942 zlo zhi

Masses

1 1
2 1
3 1
4 1
5 1
6 1
7 1
8 1

PairIJ Coeffs # lj/cut/coul/long

1 1 1 1 2.5
1 2 1 1 2.5
1 3 1 1 2.5
1 4 1 1 2.5
1 5 1 1 2.5
1 6 1 1 2.5
1 7 1 1 2.5
1 8 1 1 2.5
2 2 1 1 2.5
2 3 1 1 2.5
2 4 1 1 2.5
2 5 1 1 2.5
2 6 1 1 2.5
2 7 1 1 2.5
2 8 1 1 2.5
3 3 1 1 2.5
3 4 1 1 2.5
3 5 1 1 2.5
3 6 1 1 2.5
3 7 1 1 2.5
3 8 1 1 2.5
4 4 0 0 2.5
4 5 0 0 2.5
4 6 1 1 2.5
4 7 1 1 2.5
4 8 1 1 2.5
5 5 0 0 2.5
5 6 1 1 2.5
5 7 1 1 2.5
5 8 1 1 2.5
6 6 1 1 2.5
6 7 1 1 2.5
6 8 1 1 2.5
7 7 1 1 2.5
7 8 1 1 2.5
8 8 1 1 2.5

Atoms # charge

594 1 0 -0.7777469630193217 -8.769484986075877 -5.780071093684768 3 -6 -3
1245 1 0 -6.557838630989465 -1.699363086919825 -8.812067158369727 5 -5 -1
1546 1 0 -1.4059691562204577 -0.32673484226081584 -5.583906795165584 5 -6 4
1230 1 0 -4.157161977992197 -2.7532348604744294 -7.388092211032502 1 4 8
1428 1 0 -4.8184691191279825 -3.8985122571439588 -7.501675992988094 -3 6 4
5094 2 1 -3.55508469476698 -1.5422732640088874 -7.8250913799302015 10 6 9
116 1 0 -4.64830386325304 -1.6448730645882232 -7.286896860170424 -6 4 -1
1981 1 0 -6.4866168400173345 -2.7592731135906448 -8.698898868930302 -4 11 2
2035 1 0 -6.5992460253678065 -2.1291485356699518 -7.826182156411335 -11 0 3
3790 1 0 -3.2081538494164814 -1.40750914601003 -8.7236193173876 -2 -11 6
2285 1 0 -8.945507124589115 -9.492796759623767 -4.686639704743392 3 4 4
4543 1 0 -4.3486953449579415 -1.7377897304083616 -9.041538026715363 4 -1 -2
1505 1 0 -3.1932429332448127 -0.4476537164347487 -9.478314218224366 -3 1 1
3315 1 0 -8.811846618400176 -0.2691160618270967 -1.36518353465914 4 -3 -4
228 1 0 -2.412135501049785 -3.6388067912879727 -7.6680850277501165 -4 -8 0
4878 1 0 -0.6843400330140881 -1.0893765073490709 -9.12132628805207 3 5 7
4695 1 0 -2.3271330086688975 -2.758274166288172 -8.324875656628445 6 -1 3
2179 1 0 -1.7385057787202332 -3.94694534388705 -8.627537566050455 2 -3 3
3427 1 0 -7.684433660060216 -2.1192523886250463 -6.158882524531032 -1 -4 -3
1393 1 0 -9.399127734416771 -1.1376706211310932 -8.4550404540582 6 -2 -1
4851 1 0 -7.145123335246934 -0.9943590826688187 -8.118285029651126 -2 -6 0
2215 1 0 -8.644294769691488 -1.9229970931533806 -8.695771028591558 6 5 -6
4910 1 0 -0.13160633235551167 -5.8099634374798095 -8.160949063635824 0 -2 7
2042 1 0 -9.350221903539756 -0.4267148479623568 -7.600096340781466 0 8 5
2833 1 0 -3.066426802781031 -9.075869124948385 -2.4723006118233863 -7 3 -3
3913 1 0 -3.6518996676775597 -0.39527711084100225 -1.1778532105492303 -2 7 -3
3178 1 0 -7.583201679188579 -2.044979538982359 -7.941561180533828 9 0 -1
2774 1 0 -7.2906777427431315 -8.972420911397084 -3.2121692922616543 3 2 7
2609 1 0 -9.474721215914974 -3.976522839601631 -0.32561774717420455 3 3 -6
2407 1 0 -5.568241573181599 -0.8340579955932679 -1.8362473171190485 8 -2 -3
3290 1 0 -2.9270290568351456 -0.6306189750444204 -7.92015151146594 2 -10 0
1713 1 0 -4.854446690275331 -1.1746502040949949 -8.178937664248636 -2 0 -5
1477 1 0 -4.825771654539979 -0.03728334271398026 -8.477788609412451 -4 1 -9
4729 1 0 -3.9790447211475994 -0.8150231891342461 -8.59652792783873 -6 7 -1
475 1 0 -8.80160838865798 -0.5987537508183127 -4.94710085703367 1 -1 1
355 1 0 -2.705560347014253 -2.5942937471957963 -7.379035011197423 -1 0 3
4881 1 0 -5.020701988372839 -8.779883328484386 -0.4176058837369201 2 1 8
951 1 0 -0.5949805360758802 -7.757661935027826 -5.054720537620372 7 5 -1
2516 1 0 -9.09388280804409 -0.4479881821270659 -2.990072538798369 -2 5 1
2086 1 0 -7.476082087542652 -7.780275082509101 -9.419571175149322 -6 -3 -1
2143 1 0 -0.8266353745430717 -0.5589840587153674 -8.268657154200325 0 0 3
2563 1 0 -8.999825362075072 -3.4934832797135726 -7.85286986010685 7 -5 -4
3870 1 0 -2.105508050042248 -0.7466111040821808 -8.505350582613952 -1 1 4
823 1 0 -2.8279689046345 -0.045674232713706076 -3.815625554310321 -8 -1 -7
2799 1 0 -1.4457132285461025 -1.8755230628125927 -8.818239078800778 3 2 4
5069 2 1 -8.59070249088671 -9.01582035084937 -6.5108350279975244 3 -11 1
4180 1 0 -9.225028079910034 -7.821668303962036 -6.523332308917874 2 9 -9
4874 1 0 -7.828535805737498 -6.888913040979153 -8.43374145161831 4 8 0
2226 1 0 -8.763164803576633 -7.151305420399232 -7.592827915537003 -3 2 0
979 1 0 -4.863259199176754 -0.802335733763524 -9.206491528987662 -2 1 5
90 1 0 -7.071134840544265 -8.08338316100288 -5.990898091584384 -1 5 -10
2657 1 0 -6.196564847518449 -8.071800787172071 -6.74149190489034 2 3 -2
4579 1 0 -5.870112703790861 -8.786223048194584 -5.950518121945757 6 2 1
1322 1 0 -4.103759114065776 -8.14148291895819 -6.039870595035155 2 3 3
2860 1 0 -7.764348726708729 -7.726187087464453 -7.525536168274021 2 4 4
2321 1 0 -7.0496386773415995 -8.638932499703985 -7.287145686119954 1 -3 2
556 1 0 -4.001427158440641 -8.72561088155688 -7.820224220680677 6 -3 1
3241 1 0 -6.107583764432742 -8.659719985255341 -7.788159888358062 -11 8 6
3351 1 0 -4.845729420961008 -7.017717358566729 -7.650265697739954 3 4 2
2052 1 0 -0.37874899111324467 -5.117127180623049 -0.3831428583765817 -6 -6 2
4988 1 0 -3.883984082463563 -7.754909040289494 -7.207085296189469 1 -3 5
529 1 0 -2.862438875887279 -8.49441817878966 -5.644037169784172 -3 3 3
467 1 0 -1.788305729201527 -8.28136589814895 -6.621762250618766 4 -1 -5
3301 1 0 -3.517574925894963 -8.525258584254031 -8.81108809494297 1 -2 -5
3271 1 0 -3.2716628914697345 -9.075983219825128 -7.270036821477218 3 5 9
4003 1 0 -1.7580296113298939 -2.615813540888573 -1.3764707820319941 1 -5 3
2989 1 0 -2.3793742937941635 -8.181717401859938 -7.746197029830277 -1 -6 -3
1494 1 0 -1.5216190696062721 -8.428734480331663 -1.3713025105916792 -3 0 -2
4564 1 0 -1.1241860200910914 -7.53540438041233 -5.869863348372452 5 1 4
4129 1 0 -1.513284880741148 -7.468565474489419 -7.099015070566919 3 8 -6
3994 1 0 -0.5435189013990325 -7.944734627704971 -6.721369543994745 -4 -2 -3
3598 1 0 -0.13705653657865824 -9.071976068320179 -6.561868097163904 -9 4 -4
3391 1 0 -8.472166258944211 -5.174081441089273 -5.767305709167736 8 6 -2
74 1 0 -8.976090554328346 -5.688577765758325 -7.420393062548163 0 -1 6
1341 1 0 -7.776707131191726 -6.299299771990538 -7.325951699399314 13 -3 2
1481 1 0 -2.046982696742531 -0.8397925424166406 -2.3493322881891565 7 -3 -5
263 1 0 -9.442703852744293 -2.090165297854358 -4.844413942774919 -4 -8 7
2593 1 0 -6.3184614672320105 -5.885132369219097 -7.354369018830917 -4 -2 -1
5180 3 -1 -8.05310433839942 -8.147356724432841 -6.430407257212375 4 7 0
2415 1 0 -6.664486657383903 -7.440931937185585 -7.274176613784224 0 -3 11
5022 2 1 -6.00216504557318 -6.341049088766525 -5.3213121567419135 -2 5 7
3013 1 0 -6.910285609717878 -6.122211064889836 -6.545162890680477 -5 0 -1
3238 1 0 -5.4782105562149646 -4.957060727857272 -7.455856391143376 8 4 -4
2492 1 0 -5.877560850873111 -6.725908122616434 -8.27254795205107 1 1 -6
3317 1 0 -4.12758708176823 -7.429834332757681 -8.18007236958931 -2 -6 3
3369 1 0 -4.469545423354665 -7.304369360457585 -6.5260317130497985 -8 -1 2
226 1 0 -4.718943231962758 -6.085580446839293 -6.996572521417366 -2 2 7
2190 1 0 -5.0741784221761925 -6.655762754252303 -5.848430660130102 -1 2 -6
4007 1 0 -5.801216283964932 -6.905734217483506 -7.1175921312148 -3 -2 3
910 1 0 -2.704085213206983 -7.30130047618922 -7.214558651706467 -1 -1 3
2788 1 0 -3.9336898670383595 -6.695707064631738 -7.403516302989804 2 -3 -2
1618 1 0 -1.7286352365363022 -6.5130465741413515 -7.368785034512975 -7 1 4
1099 1 0 -2.2474659662517915 -4.627578279415822 -7.112013068601236 -7 -5 -1
96 1 0 -2.2158894767998483 -7.3220785339562 -6.327472817734074 6 -4 4
1903 1 0 -1.4171790327051035 -6.40617925441447 -5.9898766742889515 2 -1 1
2525 1 0 -7.6577992968759885 -0.1256318052422145 -4.48919026810372 -4 3 -5
2851 1 0 -0.7840945668632919 -7.9762341696530825 -7.989292279126499 0 -1 -5
522 1 0 -0.7847636415591861 -6.9082648903667945 -6.746747919799312 -3 -4 1
1877 1 0 -0.5790432743010161 -7.000020605209153 -8.095257788692752 7 -9 3
1889 1 0 -7.681610563383812 -4.983940513418144 -4.883518553121721 0 8 -4
5130 3 -1 -7.012930773425282 -4.718044441354399 -7.9259742539883185 -2 5 0
4534 1 0 -7.960591289092345 -4.311114416656779 -6.328642825809294 3 -5 6
4071 1 0 -7.758002239828964 -5.382702261879329 -6.636642876072022 1 -1 0
3461 1 0 -6.1915498093878085 -5.355393084708496 -4.5733474955714515 -1 0 -2
3729 1 0 -9.119811607525925 -5.978775297939217 -6.266013825301496 -1 3 -4
2484 1 0 -9.038646980946888 -5.615548322563981 -4.779443150824608 5 3 3
4547 1 0 -6.5629242718393375 -5.015881180962134 -6.706793414999916 8 -4 -4
4056 1 0 -5.786201568069522 -6.100938582875633 -6.475469157402663 2 -1 0
4762 1 0 -5.7569426551181815 -5.220928756047935 -6.006966024194748 -8 -5 -1
871 1 0 -5.4201377896549685 -4.229655180468367 -5.920839412946396 1 1 8
1750 1 0 -6.6175765668635895 -4.555667937109349 -5.6133311842930835 1 -2 2
1355 1 0 -3.859890903155244 -5.190824930210604 -6.838481435568392 1 3 -6
4415 1 0 -4.066251313705938 -6.199519960426075 -6.235817338916089 1 1 1
844 1 0 -4.292152888432993 -4.746369166135083 -7.89380823969211 1 0 -3
270 1 0 -3.266402951108378 -4.141037790998339 -6.669612209323722 -1 -6 2
4084 1 0 -3.864792261147029 -3.7923900678405893 -8.364987669152564 -1 -1 -6
3601 1 0 -3.428851641410633 -3.1090982222810064 -6.734561451665215 3 6 -4
2908 1 0 -3.235999085282697 -5.473085155753137 -6.088871346114074 8 0 7
2104 1 0 -1.4663027884648567 -5.079084075014496 -6.346328541019979 -1 1 -1
578 1 0 -7.948312382182542 -8.309631710228574 -0.674192042228043 1 0 7
5176 3 -1 -1.1922871915181013 -5.625321595125824 -7.2498489013887575 -3 -1 -6
243 1 0 -0.11143477753241271 -3.8108326263618375 -6.875838461591584 -2 0 0
4305 1 0 -1.3426409981203005 -3.8949997215679693 -6.338539500413328 4 3 0
557 1 0 -0.6227029170392164 -3.3740590837020674 -5.693798080858638 -4 1 -9
2887 1 0 -7.813575050463876 -3.231490769742689 -6.100725012463592 5 -7 -1
1314 1 0 -7.6958018477381 -4.137263718118145 -5.390342724485299 -4 -7 1
2064 1 0 -7.346187535774527 -2.305162990629314 -5.093850606621678 0 -1 5
1894 1 0 -9.120595421963323 -4.1427306794217795 -6.739450131097559 4 0 -1
85 1 0 -8.541492243694007 -3.1334036306461304 -5.110718641906034 1 -6 -10
2191 1 0 -8.24705782087809 -3.4264370265626587 -7.0711111888274765 2 8 6
420 1 0 -5.703712236683499 -3.5748231481732526 -6.835879777323823 6 6 1
1141 1 0 -7.079321480449153 -2.3169063071002727 -7.02668611671046 -4 4 0
2045 1 0 -6.4035900861138995 -2.9242070088724432 -6.253809059531475 -3 -1 2
199 1 0 -5.205665064680804 -2.678610686862366 -7.330683794131332 -3 -4 -5
4888 1 0 -6.136046347096725 -3.590009447835211 -5.357201576194025 -7 1 -1
4113 1 0 -4.696032671789818 -2.4039178291112613 -6.460108112050634 8 -1 1
2924 1 0 -4.424332364074937 -4.121404495793381 -6.379955497476742 -2 -8 4
991 1 0 -5.580261348399862 -1.9418135169357766 -8.139031649234756 8 11 -3
54 1 0 -3.0470869263797207 -1.9508467438211268 -6.054582990882576 1 3 -9
3612 1 0 -3.7332095734211546 -1.6429260056716064 -6.863153313933889 -3 1 2
3657 1 0 -2.0721799509543404 -1.7744815563572311 -7.994772609126032 -3 -3 4
2150 1 0 -4.484204990781976 -1.307286699512705 -5.998860808774407 -2 -9 3
4973 1 0 -3.495227084322381 -2.721307109659813 -8.527489444079173 2 10 3
1694 1 0 -2.147028866927143 -2.617874003155115 -5.88800849884495 -7 6 2
2353 1 0 -2.0448880142123222 -2.0155419985382412 -6.798879220412443 1 -3 -4
2624 1 0 -0.9999319175155446 -2.615610436564361 -6.181835480301009 3 -4 2
3903 1 0 -2.2780318811896514 -3.475846997489957 -6.662407046505566 -3 8 3
2878 1 0 -5.617254833607106 -2.41822853188847 -9.318873643224808 3 3 10
937 1 0 -0.12536572280827407 -2.072650722680293 -5.37979449931594 4 -5 -3
2714 1 0 -1.2648217076368446 -2.94433943781977 -8.271545017482168 -2 0 4
4050 1 0 -6.400086356882618 -3.3882356344035083 -0.17268434519688114 13 0 -2
2203 1 0 -1.8927749971440422 -5.379761653661132 -0.2780494744023905 1 8 -5
1128 1 0 -8.863209183402304 -2.83128373216283 -6.221245208867223 2 -6 -7
3384 1 0 -8.387356943997943 -0.10817976403812324 -7.454873559382399 -1 -1 0
2613 1 0 -8.556526252451816 -2.1209471062021716 -7.38483558067972 -6 -8 -4
2756 1 0 -8.782471349944231 -0.639804566030632 -6.506692843812733 5 -5 1
2440 1 0 -7.858290514465246 -1.2984742618495275 -7.034923114154978 2 0 -1
3440 1 0 -6.557001807855221 -1.559316583309962 -5.066819369038282 4 0 -6
1838 1 0 -6.764204446520123 -1.857307288583133 -6.177869660026456 -7 -9 -2
714 1 0 -6.732303639410696 -1.3163825733604266 -7.229838451851391 -3 -5 -6
1784 1 0 -7.910764999730331 -1.3081981854055194 -5.434439203297196 -4 5 -2
2883 1 0 -7.1966209874405145 -0.8906563502973732 -6.112474127638958 -8 -9 3
3653 1 0 -5.7634956935894515 -0.8097569194290077 -8.606710589499865 -4 0 5
1949 1 0 -9.484894455970057 -2.2692327389199187 -8.17609767610904 10 -7 2
1030 1 0 -5.5944230434166915 -1.2110643342803815 -7.284926139871917 -4 -2 0
978 1 0 -7.312850024887281 -0.6021210516100783 -9.420290258837484 -3 1 -1
3521 1 0 -1.1247819199063134 -1.4587522969436222 -6.241041000820709 4 -2 -3
1380 1 0 -3.3206816809353334 -0.8601376341626299 -6.2003099985590815 0 -4 -3
5163 3 -1 -3.8937073833794615 -0.5010909802343146 -7.546201715770245 -1 -3 1
41 1 0 -2.790088315390115 -1.2222366017227166 -6.975935973950674 -3 -1 -2
454 1 0 -0.9822857788044086 -2.0786076871140304 -7.282822343969954 4 -1 2
741 1 0 -1.3734625037112114 -1.0737676432184795 -7.501142570988545 -1 -3 -3
4804 1 0 -5.782051038200978 -5.737673464053449 -9.319225926546682 4 7 -1
2387 1 0 -1.442900468290345 -0.34999956453021674 -9.293284637631215 8 0 11
4127 1 0 -8.174865113968725 -8.400285328666453 -4.3180625337879945 -1 7 -7
4321 1 0 -7.818117264447755 -1.21019977447002 -0.43344345943025964 -4 -9 8
4658 1 0 -8.475687544764952 -7.5701098545850805 -5.577983610677468 11 0 2
3616 1 0 -5.263156794586579 -9.344829952612793 -3.767177667846134 -2 -3 -6
2068 1 0 -6.461690774423148 -8.005303650974623 -4.798594605505829 2 1 -5
1474 1 0 -6.2985389089206185 -7.472351738066192 -5.638743951030862 3 0 -3
352 1 0 -7.461077231834944 -7.119668256775869 -5.4095573702925694 5 6 0
4559 1 0 -7.440225523895888 -7.201024847481657 -6.577049401151392 -4 2 4
1142 1 0 -1.9075767311742196 -6.941604475184047 -0.6954480046251437 -2 4 -4
1527 1 0 -8.871437802768723 -8.691350016459438 -8.405342080635053 -8 -6 -1
2221 1 0 -5.441968026398954 -8.545733685629846 -4.887738997566369 -3 -9 4
3268 1 0 -2.1997267370433304 -9.298998414644373 -7.18200218228796 -4 1 -1
2780 1 0 -3.7821909179371582 -8.996761051394389 -5.305341132417127 -1 -4 0
3748 1 0 -5.287196642900198 -7.92143700874635 -5.9189037111952425 -1 -4 5
4652 1 0 -8.625586199907604 -6.598610760935092 -5.255908655493961 5 3 -2
2239 1 0 -9.136542245135507 -1.2208664286649373 -4.096139377592064 4 7 -7
5165 3 -1 -2.409395339481642 -6.9312985755935514 -5.377064500243908 0 0 -6
3175 1 0 -1.1820836985079595 -8.85871616527785 -2.3021962267497846 1 0 14
3276 1 0 -2.544334617041006 -7.976087656838286 -4.319983300061586 -7 -5 3
4630 1 0 -3.5909771047711825 -2.936655924957111 -0.41757614051097747 3 -1 0
1543 1 0 -2.565551021788006 -6.884697104424825 -4.061086626483373 0 2 -2
3514 1 0 -1.6721331153945282 -8.327835657557157 -5.023386056172004 -3 3 3
3249 1 0 -1.2645589398026011 -8.770678343008953 -7.40895547925862 1 2 8
2823 1 0 -1.6460439423674984 -7.197513342060848 -4.721590104685146 4 9 -2
862 1 0 -7.706059168887371 -8.939376201577755 -8.44907319449127 6 4 -4
1526 1 0 -7.9864083319595185 -6.416152928332197 -6.306719859519062 4 -2 0
3414 1 0 -9.361074227393466 -7.4326180034870895 -5.07823514312678 -5 -7 -2
2432 1 0 -6.094825013042065 -0.17235842454327077 -1.065699015165551 -2 -1 3
4310 1 0 -7.650684603650684 -6.088727796117733 -5.121297315817884 1 3 -4
5132 3 -1 -8.828385208283745 -6.9212499793708355 -6.480401681532014 -3 9 4
4610 1 0 -8.850710735666448 -7.431302300808213 -3.8728214709509476 -1 -2 4
1123 1 0 -5.377076755042399 -7.297566048194605 -4.850536096393398 0 -5 3
2744 1 0 -4.978656647657371 -5.770749856608229 -5.433078922511518 -3 0 2
1921 1 0 -8.11539275642032 -6.442492978949424 -4.194756301240948 11 0 2
784 1 0 -6.101755415483289 -6.688398860058683 -4.1987968722018705 -1 8 -1
4234 1 0 -5.353856859862642 -5.957614696833093 -4.331997783346601 -8 -3 -10
4423 1 0 -4.5251525582973935 -8.15649102788394 -5.050633654780855 5 0 -4
1082 1 0 -4.476079235411617 -7.1242688899072 -4.464489125615726 2 5 -1
